framerate = 10f
Time (us), Accel_X (mG), Accel_Y (mG), Accel_Z (mG), Gyro_X (mRad/s), Gyro_Y (mRad/s), Gyro_Z (mRad/s), Mag_X (mGauss), Mag_Y (mGauss), Mag_Z (mGauss)
6697242524, 0, -31, -995, -5, 4, 0, 234, 221, 227
6697342553, -1, -25, -1002, -5, 0, 0, 233, 228, 236
6697342553, -1, -25, -1002, -5, 0, 0, 233, 228, 236
6697442659, -2, -14, -999, -5, 2, 0, 232, 231, 240
6697442659, -2, -14, -999, -5, 2, 0, 232, 231, 240
6697542852, -2, -34, -999, -7, 0, 0, 231, 228, 237
6697542852, -2, -34, -999, -7, 0, 0, 231, 228, 237
6697642629, -4, -33, -1000, -6, 1, -5, 230, 231, 242
6697642629, -4, -33, -1000, -6, 1, -5, 230, 231, 242
6697742453, 5, -28, -1000, -5, 0, -6, 229, 222, 232
6697742453, 5, -28, -1000, -5, 0, -6, 229, 222, 232
6697842461, -2, -38, -1001, -5, 3, -7, 229, 225, 236
6697842461, -2, -38, -1001, -5, 3, -7, 229, 225, 236
6697942557, 2, -40, -1005, -6, 1, -5, 228, 225, 237
6697942557, 2, -40, -1005, -6, 1, -5, 228, 225, 237
6698042537, 4, -39, -1002, -5, 1, -3, 227, 221, 234
6698042537, 4, -39, -1002, -5, 1, -3, 227, 221, 234
6698142443, 2, -37, -998, -5, 1, -6, 227, 223, 236
6698142443, 2, -37, -998, -5, 1, -6, 227, 223, 236
6698242393, 1, -31, -1004, -3, 0, -5, 227, 208, 221
6698242393, 1, -31, -1004, -3, 0, -5, 227, 208, 221
6698342452, 0, -29, -997, -3, 0, -3, 225, 218, 232
6698342452, 0, -29, -997, -3, 0, -3, 225, 218, 232
6698442394, -1, -25, -998, -4, -6, -10, 225, 222, 235
6698442394, -1, -25, -998, -4, -6, -10, 225, 222, 235
6698542444, -4, -34, -1003, -4, -1, -10, 224, 216, 229
6698542444, -4, -34, -1003, -4, -1, -10, 224, 216, 229
6698642741, 2, -37, -999, -6, 3, -4, 223, 220, 233
6698642741, 2, -37, -999, -6, 3, -4, 223, 220, 233
6698742446, 0, -34, -999, -4, 2, -2, 223, 213, 225
6698742446, 0, -34, -999, -4, 2, -2, 223, 213, 225
6698842404, 0, -30, -1002, -4, 2, -2, 222, 220, 232
6698842404, 0, -30, -1002, -4, 2, -2, 222, 220, 232
6698942452, 0, -26, -1001, -4, -1, 0, 222, 220, 232
6698942452, 0, -26, -1001, -4, -1, 0, 222, 220, 232
6699042495, -3, -28, -1000, -6, 3, 0, 221, 218, 229
6699042495, -3, -28, -1000, -6, 3, 0, 221, 218, 229
6699142547, 5, -23, -999, -5, 2, 0, 221, 210, 221
6699142547, 5, -23, -999, -5, 2, 0, 221, 210, 221
6699242499, -2, -27, -1003, -3, 0, 4, 220, 214, 224
6699242499, -2, -27, -1003, -3, 0, 4, 220, 214, 224
6699342573, -3, -22, -1002, -5, 3, 4, 220, 214, 224
6699342573, -3, -22, -1002, -5, 3, 4, 220, 214, 224
6699442470, 0, -36, -999, -3, 0, 6, 219, 208, 218
6699442470, 0, -36, -999, -3, 0, 6, 219, 208, 218
6699542527, -1, -16, -997, -4, 1, 6, 218, 218, 227
6699542527, -1, -16, -997, -4, 1, 6, 218, 218, 227
6699642410, -4, -20, -1003, -4, 3, 1, 217, 217, 227
6699642410, -4, -20, -1003, -4, 3, 1, 217, 217, 227
6699742424, 3, -31, -998, -4, 2, 1, 217, 218, 226
6699742424, 3, -31, -998, -4, 2, 1, 217, 218, 226
6699842580, 1, -24, -999, -3, 3, 7, 216, 217, 225
6699842580, 1, -24, -999, -3, 3, 7, 216, 217, 225
6699942501, 6, -17, -997, -5, 2, 8, 215, 217, 225
6699942501, 6, -17, -997, -5, 2, 8, 215, 217, 225
6700042551, 0, -20, -1001, -5, 2, 13, 214, 215, 223
6700042551, 0, -20, -1001, -5, 2, 13, 214, 215, 223
6700142642, -4, -26, -999, -4, 3, 14, 214, 216, 222
6700142642, -4, -26, -999, -4, 3, 14, 214, 216, 222
6700242435, -4, -27, -998, -5, 4, 13, 213, 216, 221
6700242435, -4, -27, -998, -5, 4, 13, 213, 216, 221
6700342439, 0, -34, -1000, -6, 2, 10, 212, 216, 220
6700342439, 0, -34, -1000, -6, 2, 10, 212, 216, 220
6700442490, -1, -30, -1000, -5, 1, 7, 211, 209, 213
6700442490, -1, -30, -1000, -5, 1, 7, 211, 209, 213
6700542497, 0, -33, -1000, -5, 2, 9, 211, 207, 209
6700542497, 0, -33, -1000, -5, 2, 9, 211, 207, 209
6700642492, -2, -32, -999, -4, 3, 6, 210, 215, 217
6700642492, -2, -32, -999, -4, 3, 6, 210, 215, 217
6700742627, -5, -29, -1000, -6, 6, 3, 209, 216, 218
6700742627, -5, -29, -1000, -6, 6, 3, 209, 216, 218
6700842416, 1, -29, -997, -5, 3, -1, 209, 216, 218
6700842416, 1, -29, -997, -5, 3, -1, 209, 216, 218
6700942475, 2, -23, -1000, -4, 1, -4, 208, 216, 217
6700942475, 2, -23, -1000, -4, 1, -4, 208, 216, 217
6701042494, 0, -24, -998, -4, 1, -2, 208, 219, 219
6701042494, 0, -24, -998, -4, 1, -2, 208, 219, 219
6701142381, 0, -28, -997, -4, 3, -5, 208, 221, 219
6701142381, 0, -28, -997, -4, 3, -5, 208, 221, 219
6701242556, -3, -26, -998, -4, 3, -9, 208, 218, 215
6701242556, -3, -26, -998, -4, 3, -9, 208, 218, 215
6701342569, 2, -29, -996, -3, 3, -9, 207, 217, 213
6701342569, 2, -29, -996, -3, 3, -9, 207, 217, 213
6701442484, 2, -24, -1000, -2, 0, -4, 206, 224, 220
6701442484, 2, -24, -1000, -2, 0, -4, 206, 224, 220
6701542400, -2, -18, -999, -1, -3, 0, 206, 218, 213
6701542400, -2, -18, -999, -1, -3, 0, 206, 218, 213
6701642425, -10, -33, -997, 0, -4, -10, 206, 220, 214
6701642425, -10, -33, -997, 0, -4, -10, 206, 220, 214
6701742396, -6, 23, -1000, -1, 0, -13, 205, 224, 216
6701742396, -6, 23, -1000, -1, 0, -13, 205, 224, 216
6701842400, -7, -21, -997, -3, 3, -18, 205, 227, 218
6701842400, -7, -21, -997, -3, 3, -18, 205, 227, 218
6701942545, 0, -63, -996, -4, 6, -26, 204, 229, 218
6701942545, 0, -63, -996, -4, 6, -26, 204, 229, 218
6702042461, 3, -25, -1000, -4, 0, -26, 203, 229, 216
6702042461, 3, -25, -1000, -4, 0, -26, 203, 229, 216
6702142442, 0, -14, -1004, -2, 3, -18, 203, 231, 217
6702142442, 0, -14, -1004, -2, 3, -18, 203, 231, 217
6702242451, 0, -19, -999, -1, 0, -5, 202, 232, 217
6702242451, 0, -19, -999, -1, 0, -5, 202, 232, 217
6702342444, -4, -22, -997, -3, 2, -1, 202, 231, 214
6702342444, -4, -22, -997, -3, 2, -1, 202, 231, 214
6702442440, -1, -29, -1000, -4, 1, -6, 202, 225, 206
6702442440, -1, -29, -1000, -4, 1, -6, 202, 225, 206
6702542439, 0, -30, -995, -2, 1, -6, 201, 230, 210
6702542439, 0, -30, -995, -2, 1, -6, 201, 230, 210
6702642530, -1, -30, -994, -5, 1, 0, 200, 237, 216
6702642530, -1, -30, -994, -5, 1, 0, 200, 237, 216
6702747707, -2, -37, -996, -4, 3, 3, 200, 238, 216
6702747707, -2, -37, -996, -4, 3, 3, 200, 238, 216
6702842543, -2, -38, -1001, -3, 2, 1, 200, 235, 212
6702842543, -2, -38, -1001, -3, 2, 1, 200, 235, 212
6702942381, 0, -39, -1006, -3, 0, 1, 200, 232, 207
6702942381, 0, -39, -1006, -3, 0, 1, 200, 232, 207
6703042400, 3, -34, -1002, -2, 1, 4, 200, 237, 213
6703042400, 3, -34, -1002, -2, 1, 4, 200, 237, 213
6703142420, 4, -28, -1002, -4, 1, 11, 200, 240, 215
6703142420, 4, -28, -1002, -4, 1, 11, 200, 240, 215
6703242383, 0, -15, -1004, -3, 0, 11, 200, 237, 211
6703242383, 0, -15, -1004, -3, 0, 11, 200, 237, 211
6703342452, -4, -16, -1005, -4, 2, 12, 200, 239, 213
6703342452, -4, -16, -1005, -4, 2, 12, 200, 239, 213
6703442489, -10, -43, -996, -2, 3, 5, 200, 232, 204
6703442489, -10, -43, -996, -2, 3, 5, 200, 232, 204
6703542469, -2, -4, -1002, -4, 2, 0, 200, 236, 208
6703542469, -2, -4, -1002, -4, 2, 0, 200, 236, 208
6703642393, 4, -15, -998, -3, 4, 7, 199, 238, 210
6703642393, 4, -15, -998, -3, 4, 7, 199, 238, 210
6703742436, -5, -29, -1000, -2, 0, 6, 199, 236, 206
6703742436, -5, -29, -1000, -2, 0, 6, 199, 236, 206
6703842378, 1, -34, -1000, -3, 1, -3, 199, 244, 215
6703842378, 1, -34, -1000, -3, 1, -3, 199, 244, 215
6703942447, -2, -29, -1001, -3, 3, 1, 199, 245, 215
6703942447, -2, -29, -1001, -3, 3, 1, 199, 245, 215
6704042489, 0, -26, -998, -2, 1, 6, 199, 245, 214
6704042489, 0, -26, -998, -2, 1, 6, 199, 245, 214
6704142433, -4, -25, -1001, -2, 1, 2, 199, 246, 214
6704142433, -4, -25, -1001, -2, 1, 2, 199, 246, 214
6704242439, -2, -32, -998, -3, 1, 5, 199, 246, 214
6704242439, -2, -32, -998, -3, 1, 5, 199, 246, 214
6704342594, 0, -30, -1002, -2, 4, 3, 199, 248, 214
6704342594, 0, -30, -1002, -2, 4, 3, 199, 248, 214
6704442386, 4, -34, -1001, -3, 2, 5, 200, 241, 208
6704442386, 4, -34, -1001, -3, 2, 5, 200, 241, 208
6704542451, 1, -30, -1000, -2, 0, 5, 200, 245, 211
6704542451, 1, -30, -1000, -2, 0, 5, 200, 245, 211
6704642491, 0, -25, -1001, -2, 3, 1, 200, 244, 210
6704642491, 0, -25, -1001, -2, 3, 1, 200, 244, 210
6704742433, 0, -21, -1000, -1, 0, 6, 200, 251, 217
6704742433, 0, -21, -1000, -1, 0, 6, 200, 251, 217
6704842453, -4, -27, -1003, -2, 1, 5, 200, 252, 217
6704842453, -4, -27, -1003, -2, 1, 5, 200, 252, 217
6704942503, 0, -30, -1000, -2, 3, -4, 200, 252, 218
6704942503, 0, -30, -1000, -2, 3, -4, 200, 252, 218
6705042410, 0, -28, -997, -2, 0, -1, 200, 252, 217
6705042410, 0, -28, -997, -2, 0, -1, 200, 252, 217
6705142389, 0, -28, -998, -3, 1, -4, 201, 254, 218
6705142389, 0, -28, -998, -3, 1, -4, 201, 254, 218
6705242447, -5, -26, -1002, 0, 2, -6, 201, 251, 215
6705242447, -5, -26, -1002, 0, 2, -6, 201, 251, 215
6705342513, 4, -34, -1000, -2, -1, -4, 201, 255, 218
6705342513, 4, -34, -1000, -2, -1, -4, 201, 255, 218
6705442458, 0, -32, -1003, -2, 0, -3, 202, 248, 211
6705442458, 0, -32, -1003, -2, 0, -3, 202, 248, 211
6705542497, -1, -27, -1003, -3, -3, -3, 202, 251, 214
6705542497, -1, -27, -1003, -3, -3, -3, 202, 251, 214
6705642426, 3, -24, -1001, -3, 1, -3, 202, 251, 215
6705642426, 3, -24, -1001, -3, 1, -3, 202, 251, 215
6705742387, -2, -43, -993, -3, 0, 0, 202, 259, 222
6705742387, -2, -43, -993, -3, 0, 0, 202, 259, 222
6705842430, 0, -34, -1001, -2, 0, -5, 202, 259, 222
6705842430, 0, -34, -1001, -2, 0, -5, 202, 259, 222
6705942378, 0, -31, -999, -3, 0, -4, 203, 259, 222
6705942378, 0, -31, -999, -3, 0, -4, 203, 259, 222
6706042443, -4, -25, -1002, -2, -1, 0, 203, 257, 220
6706042443, -4, -25, -1002, -2, -1, 0, 203, 257, 220
6706142473, -1, -37, -1002, -1, 1, -4, 203, 259, 222
6706142473, -1, -37, -1002, -1, 1, -4, 203, 259, 222
6706242444, -4, -32, -1001, -2, -1, -2, 204, 260, 224
6706242444, -4, -32, -1001, -2, -1, -2, 204, 260, 224
6706342459, -3, -28, -1002, -1, 0, -4, 204, 261, 224
6706342459, -3, -28, -1002, -1, 0, -4, 204, 261, 224
6706442431, -3, -28, -1002, -2, 1, -3, 204, 252, 215
6706442431, -3, -28, -1002, -2, 1, -3, 204, 252, 215
6706542471, -1, -26, -1001, -2, 0, -3, 205, 259, 223
6706542471, -1, -26, -1001, -2, 0, -3, 205, 259, 223
6706642372, -2, -26, -1001, -2, 1, -4, 204, 254, 217
6706642372, -2, -26, -1001, -2, 1, -4, 204, 254, 217
6706742433, -4, -29, -1000, -3, 0, -4, 205, 262, 227
6706742433, -4, -29, -1000, -3, 0, -4, 205, 262, 227
6706842378, -2, -24, -999, -3, 3, -7, 205, 263, 228
6706842378, -2, -24, -999, -3, 3, -7, 205, 263, 228
6706942387, -3, -28, -1001, -4, 3, -8, 205, 263, 229
6706942387, -3, -28, -1001, -4, 3, -8, 205, 263, 229
6707042501, -1, -33, -1001, -4, 3, -7, 205, 262, 228
6707042501, -1, -33, -1001, -4, 3, -7, 205, 262, 228
6707142428, 0, -36, -999, -3, 1, -4, 206, 263, 229
6707142428, 0, -36, -999, -3, 1, -4, 206, 263, 229
6707242496, -1, -37, -1000, -4, 2, -3, 206, 259, 227
6707242496, -1, -37, -1000, -4, 2, -3, 206, 259, 227
6707342504, 0, -33, -995, -3, 0, -2, 206, 255, 223
6707342504, 0, -33, -995, -3, 0, -2, 206, 255, 223
6707442402, -4, -31, -1001, -3, 0, 0, 206, 264, 232
6707442402, -4, -31, -1001, -3, 0, 0, 206, 264, 232
6707542494, -4, -31, -1001, -4, 1, -1, 207, 262, 230
6707542494, -4, -31, -1001, -4, 1, -1, 207, 262, 230
6707642437, -2, -35, -1000, -4, 3, 0, 207, 257, 225
6707642437, -2, -35, -1000, -4, 3, 0, 207, 257, 225
6707742446, -1, -36, -1003, -4, 3, 5, 207, 259, 228
6707742446, -1, -36, -1003, -4, 3, 5, 207, 259, 228
6707842791, -2, -24, -1002, -2, 1, 6, 208, 265, 235
6707842791, -2, -24, -1002, -2, 1, 6, 208, 265, 235
6707947600, -2, -15, -1005, -3, 1, 9, 208, 266, 236
6707947600, -2, -15, -1005, -3, 1, 9, 208, 266, 236
6708042460, -5, -20, -1005, -4, 4, 12, 208, 257, 227
6708042460, -5, -20, -1005, -4, 4, 12, 208, 257, 227
6708142365, -12, -31, -1003, -3, 6, 3, 208, 260, 231
6708142365, -12, -31, -1003, -3, 6, 3, 208, 260, 231
6708242433, -3, -33, -1008, -3, 7, -7, 209, 263, 235
6708242433, -3, -33, -1008, -3, 7, -7, 209, 263, 235
6708342369, -2, -33, -1007, -3, 1, -3, 209, 262, 236
6708342369, -2, -33, -1007, -3, 1, -3, 209, 262, 236
6708442516, 0, -25, -1003, -4, 2, 1, 209, 254, 228
6708442516, 0, -25, -1003, -4, 2, 1, 209, 254, 228
6708542486, 0, -22, -1001, -3, 2, -1, 210, 253, 227
6708542486, 0, -22, -1001, -3, 2, -1, 210, 253, 227
6708642414, -2, -20, -1006, -3, 0, 1, 210, 263, 239
6708642414, -2, -20, -1006, -3, 0, 1, 210, 263, 239
6708742508, -1, -23, -1001, -3, 3, -1, 210, 262, 240
6708742508, -1, -23, -1001, -3, 3, -1, 210, 262, 240
6708842433, -2, -33, -1000, -3, 3, -4, 211, 254, 233
6708842433, -2, -33, -1000, -3, 3, -4, 211, 254, 233
6708942376, 0, -37, -998, -4, 3, -6, 211, 262, 243
6708942376, 0, -37, -998, -4, 3, -6, 211, 262, 243
6709042423, 0, -42, -997, -4, 3, -4, 212, 262, 243
6709042423, 0, -42, -997, -4, 3, -4, 212, 262, 243
6709142487, 0, -40, -997, -4, 0, -1, 212, 254, 236
6709142487, 0, -40, -997, -4, 0, -1, 212, 254, 236
6709242435, -1, -45, -1000, -7, 2, -4, 212, 256, 240
6709242435, -1, -45, -1000, -7, 2, -4, 212, 256, 240
6709342498, 6, -48, -1007, -2, 3, 1, 212, 261, 246
6709342498, 6, -48, -1007, -2, 3, 1, 212, 261, 246
6709442432, 0, -48, -1001, -2, 2, 13, 213, 254, 239
6709442432, 0, -48, -1001, -2, 2, 13, 213, 254, 239
6709542415, -9, -44, -1002, -1, 0, 8, 213, 255, 242
6709542415, -9, -44, -1002, -1, 0, 8, 213, 255, 242
6709642387, -5, -36, -1002, -3, 1, -1, 213, 255, 242
6709642387, -5, -36, -1002, -3, 1, -1, 213, 255, 242
6709742445, 0, -22, -1003, -4, 2, 2, 213, 259, 248
6709742445, 0, -22, -1003, -4, 2, 2, 213, 259, 248
6709842451, -1, -20, -1002, -3, 5, 4, 213, 260, 249
6709842451, -1, -20, -1002, -3, 5, 4, 213, 260, 249
6709942453, -5, -30, -999, -2, 6, -9, 213, 260, 250
6709942453, -5, -30, -999, -2, 6, -9, 213, 260, 250
6710042500, 10, -29, -998, -2, 2, -9, 213, 256, 247
6710042500, 10, -29, -998, -2, 2, -9, 213, 256, 247
6710142372, -1, -27, -1000, -2, 3, -5, 214, 258, 249
6710142372, -1, -27, -1000, -2, 3, -5, 214, 258, 249
6710242393, -11, -26, -1002, -3, 4, -12, 214, 258, 249
6710242393, -11, -26, -1002, -3, 4, -12, 214, 258, 249
6710342449, 0, -14, -1004, -2, 1, -12, 214, 258, 250
6710342449, 0, -14, -1004, -2, 1, -12, 214, 258, 250
6710442386, 0, -19, -1002, -5, 8, -5, 214, 252, 244
6710442386, 0, -19, -1002, -5, 8, -5, 214, 252, 244
6710542487, 0, -49, -995, -6, 6, -15, 214, 255, 248
6710542487, 0, -49, -995, -6, 6, -15, 214, 255, 248
6710642450, 3, -37, -993, -6, 3, -19, 214, 252, 244
6710642450, 3, -37, -993, -6, 3, -19, 214, 252, 244
6710742412, 0, -30, -998, -5, 3, -22, 214, 259, 254
6710742412, 0, -30, -998, -5, 3, -22, 214, 259, 254
6710842382, 3, -27, -999, -4, 1, -17, 214, 260, 254
6710842382, 3, -27, -999, -4, 1, -17, 214, 260, 254
6710942430, -1, -28, -1000, -4, 3, -6, 214, 260, 255
6710942430, -1, -28, -1000, -4, 3, -6, 214, 260, 255
6711042388, -1, -22, -1005, -3, 4, -5, 214, 259, 254
6711042388, -1, -22, -1005, -3, 4, -5, 214, 259, 254
6711142431, 3, -27, -999, -2, 2, -8, 214, 258, 252
6711142431, 3, -27, -999, -2, 2, -8, 214, 258, 252
6711242472, -5, -18, -999, -4, 0, -14, 215, 255, 250
6711242472, -5, -18, -999, -4, 0, -14, 215, 255, 250
6711342451, 6, -17, -999, -4, 0, -14, 215, 258, 254
6711342451, 6, -17, -999, -4, 0, -14, 215, 258, 254
6711442429, -3, -28, -999, -3, 0, -10, 215, 254, 250
6711442429, -3, -28, -999, -3, 0, -10, 215, 254, 250
6711542475, 2, -26, -998, -4, 0, -6, 215, 250, 246
6711542475, 2, -26, -998, -4, 0, -6, 215, 250, 246
6711642383, 0, -39, -997, -5, 2, -6, 215, 251, 248
6711642383, 0, -39, -997, -5, 2, -6, 215, 251, 248
6711742385, 1, -38, -998, -6, -1, -4, 215, 257, 256
6711742385, 1, -38, -998, -6, -1, -4, 215, 257, 256
6711842461, 3, -33, -1001, -5, 0, 0, 216, 257, 257
6711842461, 3, -33, -1001, -5, 0, 0, 216, 257, 257
6711942419, -5, -30, -1003, -4, 2, 8, 216, 256, 257
6711942419, -5, -30, -1003, -4, 2, 8, 216, 256, 257
6712042447, 4, -34, -998, -5, -1, 9, 217, 253, 256
6712042447, 4, -34, -998, -5, -1, 9, 217, 253, 256
6712142450, 5, -45, -1001, -6, 1, 18, 217, 253, 256
6712142450, 5, -45, -1001, -6, 1, 18, 217, 253, 256
6712242376, -6, -38, -1005, -3, -3, 22, 218, 252, 257
6712242376, -6, -38, -1005, -3, -3, 22, 218, 252, 257
6712342389, -1, -29, -996, -4, 3, 10, 218, 252, 257
6712342389, -1, -29, -996, -4, 3, 10, 218, 252, 257
6712442430, -7, -36, -998, -6, 0, 11, 219, 246, 252
6712442430, -7, -36, -998, -6, 0, 11, 219, 246, 252
6712542537, 0, -33, -999, -6, 0, 14, 219, 249, 257
6712542537, 0, -33, -999, -6, 0, 14, 219, 249, 257
6712642415, -3, -37, -1000, -4, -3, 22, 219, 242, 250
6712642415, -3, -37, -1000, -4, -3, 22, 219, 242, 250
6712742464, -4, -28, -1002, -8, -2, 23, 220, 248, 258
6712742464, -4, -28, -1002, -8, -2, 23, 220, 248, 258
6712842414, -6, -30, -1011, -2, 1, 24, 220, 249, 261
6712842414, -6, -30, -1011, -2, 1, 24, 220, 249, 261
6712942391, -16, -30, -1003, -1, 0, 24, 221, 248, 260
6712942391, -16, -30, -1003, -1, 0, 24, 221, 248, 260
6713047855, -2, -37, -991, -5, 3, 12, 221, 249, 262
6713047855, -2, -37, -991, -5, 3, 12, 221, 249, 262
6713142477, 0, -23, -1002, -5, 6, 13, 221, 242, 254
6713142477, 0, -23, -1002, -5, 6, 13, 221, 242, 254
6713242445, -2, -31, -1002, -2, 1, 17, 221, 236, 250
6713242445, -2, -31, -1002, -2, 1, 17, 221, 236, 250
6713342596, -6, -25, -998, -2, 2, 11, 222, 246, 261
6713342596, -6, -25, -998, -2, 2, 11, 222, 246, 261
6713442501, -5, -26, -998, -4, 2, 1, 222, 240, 255
6713442501, -5, -26, -998, -4, 2, 1, 222, 240, 255
6713542432, -4, -28, -1000, -5, 2, 7, 222, 236, 253
6713542432, -4, -28, -1000, -5, 2, 7, 222, 236, 253
6713642415, -1, -29, -998, -5, 6, 5, 223, 237, 255
6713642415, -1, -29, -998, -5, 6, 5, 223, 237, 255
6713742380, 3, -16, -996, -5, 3, 11, 222, 244, 262
6713742380, 3, -16, -996, -5, 3, 11, 222, 244, 262
6713842389, -2, -28, -998, -6, 4, 17, 223, 236, 255
6713842389, -2, -28, -998, -6, 4, 17, 223, 236, 255
6713942488, -4, -28, -998, -5, 2, 11, 223, 243, 263
6713942488, -4, -28, -998, -5, 2, 11, 223, 243, 263
6714042452, -3, -24, -998, -3, 5, 9, 223, 243, 263
6714042452, -3, -24, -998, -3, 5, 9, 223, 243, 263
6714142490, -4, -27, -1000, -4, 2, 10, 223, 241, 262
6714142490, -4, -27, -1000, -4, 2, 10, 223, 241, 262
6714242461, -2, -27, -999, -3, 2, 10, 224, 240, 262
6714242461, -2, -27, -999, -3, 2, 10, 224, 240, 262
6714342407, -10, -32, -1002, -4, 1, 2, 224, 239, 263
6714342407, -10, -32, -1002, -4, 1, 2, 224, 239, 263
6714442448, -5, -30, -995, -4, 3, -10, 224, 239, 262
6714442448, -5, -30, -995, -4, 3, -10, 224, 239, 262
6714542480, -5, -29, -1002, -3, 1, -15, 225, 234, 258
6714542480, -5, -29, -1002, -3, 1, -15, 225, 234, 258
6714642434, -3, -26, -1003, -3, 0, -15, 225, 228, 252
6714642434, -3, -26, -1003, -3, 0, -15, 225, 228, 252
6714742432, 0, -28, -1001, -5, 0, -15, 225, 239, 264
6714742432, 0, -28, -1001, -5, 0, -15, 225, 239, 264
6714842477, -3, -28, -1001, -3, 0, -8, 225, 240, 264
6714842477, -3, -28, -1001, -3, 0, -8, 225, 240, 264
6714942391, -4, -29, -995, -5, 0, -8, 225, 240, 265
6714942391, -4, -29, -995, -5, 0, -8, 225, 240, 265
6715042401, -9, -25, -998, -4, 1, -11, 226, 240, 265
6715042401, -9, -25, -998, -4, 1, -11, 226, 240, 265
6715142454, -2, -35, -996, -4, 0, -13, 226, 236, 261
6715142454, -2, -35, -996, -4, 0, -13, 226, 236, 261
6715242383, 0, -34, -1001, -6, 2, -22, 226, 239, 264
6715242383, 0, -34, -1001, -6, 2, -22, 226, 239, 264
6715342491, 1, -36, -1004, -5, -3, -25, 227, 236, 261
6715342491, 1, -36, -1004, -5, -3, -25, 227, 236, 261
6715442564, 0, -33, -997, -3, 2, -20, 227, 234, 259
6715442564, 0, -33, -997, -3, 2, -20, 227, 234, 259
6715542514, 1, -30, -992, -9, -2, -2, 227, 238, 263
6715542514, 1, -30, -992, -9, -2, -2, 227, 238, 263
6715642396, -9, -30, -999, -5, 5, 3, 227, 230, 255
6715642396, -9, -30, -999, -5, 5, 3, 227, 230, 255
6715742446, 0, -18, -999, -6, 1, -5, 228, 238, 264
6715742446, 0, -18, -999, -6, 1, -5, 228, 238, 264
6715842403, 8, -33, -994, -6, 6, -3, 228, 240, 266
6715842403, 8, -33, -994, -6, 6, -3, 228, 240, 266
6715942466, -11, -39, -999, 0, -4, -3, 228, 240, 265
6715942466, -11, -39, -999, 0, -4, -3, 228, 240, 265
6716042503, -3, -26, -1003, -3, 0, -3, 229, 240, 265
6716042503, -3, -26, -1003, -3, 0, -3, 229, 240, 265
6716142415, -8, -22, -1005, -1, 5, 1, 229, 238, 263
6716142415, -8, -22, -1005, -1, 5, 1, 229, 238, 263
6716242446, 1, -28, -998, -5, 3, 3, 229, 239, 264
6716242446, 1, -28, -998, -5, 3, 3, 229, 239, 264
6716342441, -5, -40, -999, -2, 3, -3, 230, 238, 263
6716342441, -5, -40, -999, -2, 3, -3, 230, 238, 263
6716442443, 0, -27, -1004, -3, 1, -4, 230, 235, 260
6716442443, 0, -27, -1004, -3, 1, -4, 230, 235, 260
6716542440, 0, -31, -1000, -4, 2, -2, 231, 236, 261
6716542440, 0, -31, -1000, -4, 2, -2, 231, 236, 261
6716642500, -6, -29, -1000, -3, 1, -3, 231, 227, 252
6716642500, -6, -29, -1000, -3, 1, -3, 231, 227, 252
6716742449, -4, -34, -999, -3, 3, -5, 231, 239, 264
6716742449, -4, -34, -999, -3, 3, -5, 231, 239, 264
6716842452, -2, -28, -1000, -2, 4, -4, 231, 239, 264
6716842452, -2, -28, -1000, -2, 4, -4, 231, 239, 264
6716942496, -1, -27, -999, -2, 2, -8, 231, 239, 264
6716942496, -1, -27, -999, -2, 2, -8, 231, 239, 264
6717042399, -1, -27, -998, -3, 2, -7, 232, 239, 264
6717042399, -1, -27, -998, -3, 2, -7, 232, 239, 264
6717142394, -4, -29, -1000, -5, 0, -5, 232, 239, 263
6717142394, -4, -29, -1000, -5, 0, -5, 232, 239, 263
6717242468, -2, -29, -1001, -4, 5, -10, 232, 240, 264
6717242468, -2, -29, -1001, -4, 5, -10, 232, 240, 264
6717342501, 1, -21, -1004, -5, 4, -11, 232, 237, 261
6717342501, 1, -21, -1004, -5, 4, -11, 232, 237, 261
6717442600, -3, -28, -1004, -4, 3, -3, 233, 238, 261
6717442600, -3, -28, -1004, -4, 3, -3, 233, 238, 261
6717542626, 5, -33, -998, -5, 4, -4, 233, 233, 256
6717542626, 5, -33, -998, -5, 4, -4, 233, 233, 256
6717642579, 1, -30, -998, -4, 0, -1, 234, 230, 252
6717642579, 1, -30, -998, -4, 0, -1, 234, 230, 252
6717742416, -6, -29, -1001, -3, 0, -1, 233, 238, 261
6717742416, -6, -29, -1001, -3, 0, -1, 233, 238, 261
6717842458, -6, -27, -996, -6, 1, -4, 234, 240, 263
6717842458, -6, -27, -996, -6, 1, -4, 234, 240, 263
6717942377, -10, -30, -1005, -3, 1, -7, 235, 241, 262
6717942377, -10, -30, -1005, -3, 1, -7, 235, 241, 262
6718042460, -2, -27, -997, -4, 1, -5, 235, 241, 263
6718042460, -2, -27, -997, -4, 1, -5, 235, 241, 263
6718147912, 2, -25, -999, -1, 2, -11, 235, 239, 260
6718147912, 2, -25, -999, -1, 2, -11, 235, 239, 260
6718242776, -3, -24, -1004, -2, 1, -6, 235, 243, 263
6718242776, -3, -24, -1004, -2, 1, -6, 235, 243, 263
6718342396, -2, -35, -997, -6, 0, 0, 236, 237, 255
6718342396, -2, -35, -997, -6, 0, 0, 236, 237, 255
6718442430, 0, -31, -996, -4, 0, -1, 237, 238, 256
6718442430, 0, -31, -996, -4, 0, -1, 237, 238, 256
6718542445, -2, -31, -997, -3, 1, 4, 237, 235, 254
